distance_mm,duration_micros,dest,origin,origin_key,origin_x,origin_y,origin_z,origin_r,dest_key,dest_x,dest_y,dest_z,dest_r,comment
55,55,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
55,55,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
55,55,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[268, 149, -20, 29]","[143, -124, -20, -41]",bottom_right,143.0,-124.0,-20.0,-41.0,top_left,268,149,-20,29,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
55,55,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[134, 150, -20, 49]","[268, 149, -20, 29]",top_left,268.0,149.0,-20.0,29.0,bottom_left,134,150,-20,49,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
57,57,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,no block
